tweet_id,cleaned_text,airline_sentiment
568140092453179394,virginamerica giant virgin america match made heaven,positive
568140010458894338,virginamerica thank goodness also see friday nwkgtsf boom,positive
568136946016522240,virginamerica come dont iphone app still using making waste paper,negative
568132935037132800,virginamerica back seat entertainment system accept credit card apostrophe surname apostrophefail,negative
568132204712370178,virginamerica vx use lga slot instead today adding au make less likely,negative
568122723915862016,virginamerica helping step tinder game tindertips tinderchamp,neutral
568120102660341760,virginamerica luv ur people product thing u charge herbal tea black tea im caffeine drinker,positive
568119079371997186,virginamerica thank see yall soon im excited see expansion destination spread wing,positive
568114097142652928,virginamerica announces new nonstop connecting austinairport amp dallaslovefield intro,neutral
568104519633993728,virginamerica add austindallas love field route,neutral
568104264733573122,virginamerica sad learn longer fly sfo gt phl hope return,negative
568101393111891968,virginamerica tweet cancelled flightchng fee flight rebook one affiliate afiliates,neutral
568100257931747328,virginamerica incredible customer service ive ever experienced refreshing,positive
568100090390425600,virginamerica see virginamerica come philadelphia phl,neutral
568095440517754881,virginamerica dreaming really open route dallas austin mean houston might next,positive
568093957080551424,virginamerica omg finally,positive
568088472772157440,virginamerica start xweekly flight dallas dallaslovefield austin apr avgeek,neutral
568086068328681473,virginamerica nice see expanding texas dont forget u sandiego would love see flight,neutral
568083179023650818,virginamerica kinda sucked earphone jack didnt work flight may want look future passenger,negative
568079278505463808,virginamerica poor experience first computer problem seat malfunction stuck missing meeting san diego,negative
568068513224654848,virginamerica battle southwestair dallaslovefieldaustinairport route via usatoday,neutral
568068214325784576,virginamerica thankyou dalaus route make day,positive
568064123621093377,virginamerica awesome deal dalaus way,positive
568061922265804802,virginamerica miss nerdbird san jose,neutral
568059129601724416,virginamerica love taking southwestair backyard consumer win biz competes,positive
568058610296565760,virginamerica flying love austin excellent news,positive
568054702635483136,virginamerica make every vx plane nerdbird austin one getting nerd love,neutral
568053134439788546,virginamerica please add frequency pdx portland,neutral
568050777744379904,virginamerica congrats vx new route,positive
568017135236022273,virginamerica tried offered charge additional k new ticket stranded thurs st time last time,negative
568011935347838977,virginamerica americanair u help flight get old battling cancer need treatment freyabevanfund,neutral
567972416846217216,virginamerica never bad experience one took cake extortion carry item well,negative
567972174398689280,virginamerica spend hour worrying item carryon would brokenstolen since couldnt carry plane lock bag,negative
567971836321009664,virginamerica group e told room bin got plane room least bag row,negative
567971610801664000,virginamerica thanks making flight lax jfk nightmare forcing check carry bag gate,negative
567946319349706753,virginamerica lot flight book site working ive phone waiting minute,negative
567908796917420032,virginamerica flight artisanal cheese wine pairing,positive
567899492885745664,virginamerica virgin america fly direct seattle nyc boston,neutral
567893201719156736,virginamerica thats classy,positive
567873698679623680,virginamerica im sure lot jfklhr flight go lot faster mph strong tailwind,positive
567858317831249920,virginamerica tminus minute elevate silver upgrade window open freeneversucks,positive
567855171335626752,virginamerica save tomorrow,neutral
567849520781893632,virginamerica taking year fly home dallas get shit together,negative
567849200295124992,virginamerica jezziegoldz club virgin bumping new york,neutral
567846970141716481,virginamerica jezziegoldz would rough trip luckily virginamerica flight weather,positive
567845726220357632,virginamerica thestarter,neutral
567845203014377472,virginamerica please come minneapolis st paul,neutral
567829051559186432,virginamerica yes fyi bff,neutral
567828603976597504,virginamerica another perfect flight come plane sun visor stay carrier make raise,positive
567823564167192576,nice rt virginamerica man steel might faster wifi saying sciencebehindtheexperience,positive
567814795895787520,virginamerica love dancing little richard cool bean,positive
567813046811525120,virginamerica dont use passbook still love though lt ill use email future,positive
567812402764374016,virginamerica thanks free birthday point yall right,positive
567811428779868160,virginamerica application io looking saw virgin mexico lt,neutral
567810209088847873,virginamerica man steel fly city thoughand frequency,negative
567807967706488832,virginamerica thanks much sharing added site,positive
567807640660619267,virginamerica good point,neutral
567807288192290816,virginamerica heard virgin mobile hotspot,neutral
